DATE,CODE,RAW DATE,DAY,MONTH,YEAR,VALUE (R$)
2013-01-01,PNADCT_RRETUF,2013-01-01T00:00:00-02:00,1,1,2013,1728.0
2013-01-01,PNADCT_RRETUF,2013-01-01T00:00:00-02:00,1,1,2013,3020.0
2013-01-01,PNADCT_RRETUF,2013-01-01T00:00:00-02:00,1,1,2013,3206.0
2013-01-01,PNADCT_RRETUF,2013-01-01T00:00:00-02:00,1,1,2013,3367.0
2013-01-01,PNADCT_RRETUF,2013-01-01T00:00:00-02:00,1,1,2013,2275.0
2013-01-01,PNADCT_RRETUF,2013-01-01T00:00:00-02:00,1,1,2013,1964.0
2013-01-01,PNADCT_RRETUF,2013-01-01T00:00:00-02:00,1,1,2013,2769.0
2013-01-01,PNADCT_RRETUF,2013-01-01T00:00:00-02:00,1,1,2013,1920.0
2013-01-01,PNADCT_RRETUF,2013-01-01T00:00:00-02:00,1,1,2013,3545.0
2013-01-01,PNADCT_RRETUF,2013-01-01T00:00:00-02:00,1,1,2013,3413.0
2013-01-01,PNADCT_RRETUF,2013-01-01T00:00:00-02:00,1,1,2013,2223.0
2013-01-01,PNADCT_RRETUF,2013-01-01T00:00:00-02:00,1,1,2013,2640.0
2013-01-01,PNADCT_RRETUF,2013-01-01T00:00:00-02:00,1,1,2013,3444.0
2013-01-01,PNADCT_RRETUF,2013-01-01T00:00:00-02:00,1,1,2013,3594.0
2013-01-01,PNADCT_RRETUF,2013-01-01T00:00:00-02:00,1,1,2013,3440.0
2013-01-01,PNADCT_RRETUF,2013-01-01T00:00:00-02:00,1,1,2013,2511.0
2013-01-01,PNADCT_RRETUF,2013-01-01T00:00:00-02:00,1,1,2013,4204.0
2013-01-01,PNADCT_RRETUF,2013-01-01T00:00:00-02:00,1,1,2013,2559.0
2013-04-01,PNADCT_RRETUF,2013-04-01T00:00:00-03:00,1,4,2013,2573.0
2013-04-01,PNADCT_RRETUF,2013-04-01T00:00:00-03:00,1,4,2013,4113.0
2013-04-01,PNADCT_RRETUF,2013-04-01T00:00:00-03:00,1,4,2013,2438.0
2013-04-01,PNADCT_RRETUF,2013-04-01T00:00:00-03:00,1,4,2013,3364.0
2013-04-01,PNADCT_RRETUF,2013-04-01T00:00:00-03:00,1,4,2013,3460.0
2013-04-01,PNADCT_RRETUF,2013-04-01T00:00:00-03:00,1,4,2013,3410.0
2013-04-01,PNADCT_RRETUF,2013-04-01T00:00:00-03:00,1,4,2013,2475.0
2013-04-01,PNADCT_RRETUF,2013-04-01T00:00:00-03:00,1,4,2013,2182.0
2013-04-01,PNADCT_RRETUF,2013-04-01T00:00:00-03:00,1,4,2013,3328.0
2013-04-01,PNADCT_RRETUF,2013-04-01T00:00:00-03:00,1,4,2013,3410.0
2013-04-01,PNADCT_RRETUF,2013-04-01T00:00:00-03:00,1,4,2013,1864.0
2013-04-01,PNADCT_RRETUF,2013-04-01T00:00:00-03:00,1,4,2013,2690.0
2013-04-01,PNADCT_RRETUF,2013-04-01T00:00:00-03:00,1,4,2013,1982.0
2013-04-01,PNADCT_RRETUF,2013-04-01T00:00:00-03:00,1,4,2013,2153.0
2013-04-01,PNADCT_RRETUF,2013-04-01T00:00:00-03:00,1,4,2013,3245.0
2013-04-01,PNADCT_RRETUF,2013-04-01T00:00:00-03:00,1,4,2013,3015.0
2013-04-01,PNADCT_RRETUF,2013-04-01T00:00:00-03:00,1,4,2013,2711.0
2013-04-01,PNADCT_RRETUF,2013-04-01T00:00:00-03:00,1,4,2013,1747.0
2013-04-01,PNADCT_RRETUF,2013-04-01T00:00:00-03:00,1,4,2013,3058.0
2013-04-01,PNADCT_RRETUF,2013-04-01T00:00:00-03:00,1,4,2013,2927.0
2013-04-01,PNADCT_RRETUF,2013-04-01T00:00:00-03:00,1,4,2013,6049.0
2013-04-01,PNADCT_RRETUF,2013-04-01T00:00:00-03:00,1,4,2013,2123.0
2013-04-01,PNADCT_RRETUF,2013-04-01T00:00:00-03:00,1,4,2013,2027.0
2013-04-01,PNADCT_RRETUF,2013-04-01T00:00:00-03:00,1,4,2013,2659.0
2013-04-01,PNADCT_RRETUF,2013-04-01T00:00:00-03:00,1,4,2013,2702.0
2013-04-01,PNADCT_RRETUF,2013-04-01T00:00:00-03:00,1,4,2013,1964.0
2013-04-01,PNADCT_RRETUF,2013-04-01T00:00:00-03:00,1,4,2013,2631.0
2013-04-01,PNADCT_RRETUF,2013-04-01T00:00:00-03:00,1,4,2013,3583.0
2013-04-01,PNADCT_RRETUF,2013-04-01T00:00:00-03:00,1,4,2013,3418.0
2013-04-01,PNADCT_RRETUF,2013-04-01T00:00:00-03:00,1,4,2013,2130.0
2013-04-01,PNADCT_RRETUF,2013-04-01T00:00:00-03:00,1,4,2013,2419.0
2013-04-01,PNADCT_RRETUF,2013-04-01T00:00:00-03:00,1,4,2013,3653.0
2013-04-01,PNADCT_RRETUF,2013-04-01T00:00:00-03:00,1,4,2013,3146.0
2013-07-01,PNADCT_RRETUF,2013-07-01T00:00:00-03:00,1,7,2013,3187.0
2013-07-01,PNADCT_RRETUF,2013-07-01T00:00:00-03:00,1,7,2013,3681.0
2013-07-01,PNADCT_RRETUF,2013-07-01T00:00:00-03:00,1,7,2013,2457.0
2013-07-01,PNADCT_RRETUF,2013-07-01T00:00:00-03:00,1,7,2013,2164.0
2013-07-01,PNADCT_RRETUF,2013-07-01T00:00:00-03:00,1,7,2013,3503.0
2013-07-01,PNADCT_RRETUF,2013-07-01T00:00:00-03:00,1,7,2013,3620.0
2013-07-01,PNADCT_RRETUF,2013-07-01T00:00:00-03:00,1,7,2013,2699.0
2013-07-01,PNADCT_RRETUF,2013-07-01T00:00:00-03:00,1,7,2013,2004.0
2013-07-01,PNADCT_RRETUF,2013-07-01T00:00:00-03:00,1,7,2013,2637.0
2013-07-01,PNADCT_RRETUF,2013-07-01T00:00:00-03:00,1,7,2013,2879.0
2013-07-01,PNADCT_RRETUF,2013-07-01T00:00:00-03:00,1,7,2013,2037.0
2013-07-01,PNADCT_RRETUF,2013-07-01T00:00:00-03:00,1,7,2013,2178.0
2013-07-01,PNADCT_RRETUF,2013-07-01T00:00:00-03:00,1,7,2013,5874.0
2013-07-01,PNADCT_RRETUF,2013-07-01T00:00:00-03:00,1,7,2013,3029.0
2013-07-01,PNADCT_RRETUF,2013-07-01T00:00:00-03:00,1,7,2013,3157.0
2013-07-01,PNADCT_RRETUF,2013-07-01T00:00:00-03:00,1,7,2013,1701.0
2013-07-01,PNADCT_RRETUF,2013-07-01T00:00:00-03:00,1,7,2013,2779.0
2013-07-01,PNADCT_RRETUF,2013-07-01T00:00:00-03:00,1,7,2013,3155.0
2013-07-01,PNADCT_RRETUF,2013-07-01T00:00:00-03:00,1,7,2013,3186.0
2013-07-01,PNADCT_RRETUF,2013-07-01T00:00:00-03:00,1,7,2013,2240.0
2013-07-01,PNADCT_RRETUF,2013-07-01T00:00:00-03:00,1,7,2013,2033.0
2013-07-01,PNADCT_RRETUF,2013-07-01T00:00:00-03:00,1,7,2013,2782.0
